t,active_size,active_centroid_depth,pocket_size,pocket_centroid_depth,jaccard_prev,active_jaccard_prev
33,174,6.712643678160919,235,5.170212765957447,1.0,1.0
34,174,6.712643678160919,235,5.170212765957447,1.0,1.0
35,174,6.712643678160919,235,5.170212765957447,1.0,1.0
36,174,6.712643678160919,235,5.170212765957447,1.0,1.0
37,174,6.712643678160919,235,5.170212765957447,1.0,1.0
38,174,6.712643678160919,235,5.170212765957447,1.0,1.0
39,174,6.712643678160919,235,5.170212765957447,1.0,1.0
40,174,6.712643678160919,235,5.170212765957447,1.0,1.0
41,174,6.712643678160919,235,5.170212765957447,1.0,1.0
42,174,6.712643678160919,235,5.170212765957447,1.0,1.0
43,174,6.712643678160919,235,5.170212765957447,1.0,1.0
44,174,6.712643678160919,235,5.170212765957447,1.0,1.0
45,174,6.712643678160919,235,5.170212765957447,1.0,1.0
46,174,6.712643678160919,235,5.170212765957447,1.0,1.0
47,174,6.712643678160919,235,5.170212765957447,1.0,1.0
48,174,6.712643678160919,235,5.170212765957447,1.0,1.0
49,174,6.712643678160919,235,5.170212765957447,1.0,1.0
50,174,6.712643678160919,235,5.170212765957447,1.0,1.0
51,174,6.712643678160919,235,5.170212765957447,1.0,1.0
52,174,6.712643678160919,235,5.170212765957447,1.0,1.0
53,174,6.712643678160919,235,5.170212765957447,1.0,1.0
54,174,6.712643678160919,235,5.170212765957447,1.0,1.0
55,174,6.712643678160919,235,5.170212765957447,1.0,1.0
56,174,6.712643678160919,235,5.170212765957447,1.0,1.0
57,174,6.712643678160919,235,5.170212765957447,1.0,1.0
58,174,6.712643678160919,235,5.170212765957447,1.0,1.0
59,174,6.712643678160919,235,5.170212765957447,1.0,1.0
60,174,6.712643678160919,235,5.170212765957447,1.0,1.0
61,174,6.712643678160919,235,5.170212765957447,1.0,1.0
62,174,6.712643678160919,235,5.170212765957447,1.0,1.0
63,174,6.712643678160919,235,5.170212765957447,1.0,1.0
64,174,6.712643678160919,235,5.170212765957447,1.0,1.0
65,174,6.712643678160919,235,5.170212765957447,1.0,1.0
66,174,6.712643678160919,235,5.170212765957447,1.0,1.0
67,174,6.712643678160919,235,5.170212765957447,1.0,1.0
68,174,6.712643678160919,235,5.170212765957447,1.0,1.0
69,174,6.712643678160919,235,5.170212765957447,1.0,1.0
70,174,6.712643678160919,235,5.170212765957447,1.0,1.0
71,174,6.712643678160919,235,5.170212765957447,1.0,1.0
72,174,6.712643678160919,235,5.170212765957447,1.0,1.0
73,174,6.712643678160919,235,5.170212765957447,1.0,1.0
74,174,6.712643678160919,235,5.170212765957447,1.0,1.0
75,174,6.712643678160919,235,5.170212765957447,1.0,1.0
76,174,6.712643678160919,235,5.170212765957447,1.0,1.0
77,174,6.712643678160919,235,5.170212765957447,1.0,1.0
78,174,6.712643678160919,235,5.170212765957447,1.0,1.0
79,174,6.712643678160919,235,5.170212765957447,1.0,1.0
80,174,6.712643678160919,235,5.170212765957447,1.0,1.0
81,174,6.712643678160919,235,5.170212765957447,1.0,1.0
82,174,6.712643678160919,235,5.170212765957447,1.0,1.0
83,174,6.712643678160919,235,5.170212765957447,1.0,1.0
84,174,6.712643678160919,235,5.170212765957447,1.0,1.0
85,174,6.712643678160919,235,5.170212765957447,1.0,1.0
86,174,6.712643678160919,235,5.170212765957447,1.0,1.0
87,174,6.712643678160919,235,5.170212765957447,1.0,1.0
88,174,6.712643678160919,235,5.170212765957447,1.0,1.0
89,174,6.712643678160919,235,5.170212765957447,1.0,1.0
90,174,6.712643678160919,235,5.170212765957447,1.0,1.0
91,174,6.712643678160919,235,5.170212765957447,1.0,1.0
92,174,6.712643678160919,235,5.170212765957447,1.0,1.0
93,174,6.712643678160919,235,5.170212765957447,1.0,1.0
94,174,6.712643678160919,235,5.170212765957447,1.0,1.0
95,174,6.712643678160919,235,5.170212765957447,1.0,1.0
96,174,6.712643678160919,235,5.170212765957447,1.0,1.0
97,174,6.712643678160919,235,5.170212765957447,1.0,1.0
98,174,6.712643678160919,235,5.170212765957447,1.0,1.0
99,174,6.712643678160919,235,5.170212765957447,1.0,1.0
100,174,6.712643678160919,235,5.170212765957447,1.0,1.0
101,174,6.712643678160919,235,5.170212765957447,1.0,1.0
102,174,6.712643678160919,235,5.170212765957447,1.0,1.0
103,174,6.712643678160919,235,5.170212765957447,1.0,1.0
