t,active_size,active_centroid_depth,pocket_size,pocket_centroid_depth,jaccard_prev,active_jaccard_prev
149,63,3.015873015873016,263,2.931558935361217,1.0,1.0
150,63,3.015873015873016,263,2.931558935361217,1.0,1.0
151,63,3.015873015873016,263,2.931558935361217,1.0,1.0
152,63,3.015873015873016,263,2.931558935361217,1.0,1.0
153,63,3.015873015873016,263,2.931558935361217,1.0,1.0
154,63,3.015873015873016,263,2.931558935361217,1.0,1.0
155,63,3.015873015873016,263,2.931558935361217,1.0,1.0
156,63,3.015873015873016,263,2.931558935361217,1.0,1.0
157,63,3.015873015873016,263,2.931558935361217,1.0,1.0
158,63,3.015873015873016,263,2.931558935361217,1.0,1.0
159,63,3.015873015873016,263,2.931558935361217,1.0,1.0
160,63,3.015873015873016,263,2.931558935361217,1.0,1.0
161,63,3.015873015873016,263,2.931558935361217,1.0,1.0
162,63,3.015873015873016,263,2.931558935361217,1.0,1.0
163,63,3.015873015873016,263,2.931558935361217,1.0,1.0
164,63,3.015873015873016,263,2.931558935361217,1.0,1.0
165,63,3.015873015873016,263,2.931558935361217,1.0,1.0
166,63,3.015873015873016,263,2.931558935361217,1.0,1.0
167,63,3.015873015873016,263,2.931558935361217,1.0,1.0
168,63,3.015873015873016,263,2.931558935361217,1.0,1.0
169,63,3.015873015873016,263,2.931558935361217,1.0,1.0
170,63,3.015873015873016,263,2.931558935361217,1.0,1.0
171,63,3.015873015873016,263,2.931558935361217,1.0,1.0
172,63,3.015873015873016,263,2.931558935361217,1.0,1.0
173,63,3.015873015873016,263,2.931558935361217,1.0,1.0
174,63,3.015873015873016,263,2.931558935361217,1.0,1.0
175,63,3.015873015873016,263,2.931558935361217,1.0,1.0
176,63,3.015873015873016,263,2.931558935361217,1.0,1.0
177,63,3.015873015873016,263,2.931558935361217,1.0,1.0
178,63,3.015873015873016,263,2.931558935361217,1.0,1.0
179,63,3.015873015873016,263,2.931558935361217,1.0,1.0
180,63,3.015873015873016,263,2.931558935361217,1.0,1.0
181,63,3.015873015873016,263,2.931558935361217,1.0,1.0
182,63,3.015873015873016,263,2.931558935361217,1.0,1.0
183,63,3.015873015873016,263,2.931558935361217,1.0,1.0
184,63,3.015873015873016,263,2.931558935361217,1.0,1.0
185,63,3.015873015873016,263,2.931558935361217,1.0,1.0
186,63,3.015873015873016,263,2.931558935361217,1.0,1.0
187,63,3.015873015873016,263,2.931558935361217,1.0,1.0
188,63,3.015873015873016,263,2.931558935361217,1.0,1.0
189,63,3.015873015873016,263,2.931558935361217,1.0,1.0
190,63,3.015873015873016,263,2.931558935361217,1.0,1.0
191,63,3.015873015873016,263,2.931558935361217,1.0,1.0
192,63,3.015873015873016,263,2.931558935361217,1.0,1.0
193,63,3.015873015873016,263,2.931558935361217,1.0,1.0
194,63,3.015873015873016,263,2.931558935361217,1.0,1.0
195,63,3.015873015873016,263,2.931558935361217,1.0,1.0
196,63,3.015873015873016,263,2.931558935361217,1.0,1.0
197,63,3.015873015873016,263,2.931558935361217,1.0,1.0
198,63,3.015873015873016,263,2.931558935361217,1.0,1.0
199,63,3.015873015873016,263,2.931558935361217,1.0,1.0
200,63,3.015873015873016,263,2.931558935361217,1.0,1.0
