t,active_size,active_centroid_depth,pocket_size,pocket_centroid_depth,jaccard_prev,active_jaccard_prev
44,13,3.4615384615384617,49,1.9183673469387754,0.6530612244897959,0.35714285714285715
45,12,3.3333333333333335,41,2.024390243902439,0.6363636363636364,0.041666666666666664
46,22,3.272727272727273,55,2.0,0.7454545454545455,0.4166666666666667
47,5,3.0,33,1.8484848484848484,0.6,0.125
48,9,3.2222222222222223,41,1.9024390243902438,0.8048780487804879,0.16666666666666666
49,17,3.3529411764705883,50,1.96,0.82,0.4444444444444444
50,5,3.0,33,1.8484848484848484,0.66,0.15789473684210525
51,15,3.2666666666666666,49,1.9183673469387754,0.673469387755102,0.17647058823529413
52,16,3.5,46,2.0652173913043477,0.7272727272727273,0.2916666666666667
53,15,3.4,50,1.96,0.7454545454545455,0.47619047619047616
54,15,3.4,50,1.96,1.0,0.875
55,21,3.380952380952381,55,2.0,0.9090909090909091,0.7142857142857143
56,18,3.111111111111111,50,1.96,0.9090909090909091,0.5
57,8,3.0,41,1.9024390243902438,0.82,0.3684210526315789
58,16,3.5,46,2.0652173913043477,0.5818181818181818,0.043478260869565216
59,19,3.526315789473684,55,2.0,0.8363636363636363,0.75
60,22,3.272727272727273,55,2.0,1.0,0.64
61,9,3.4444444444444446,41,1.8780487804878048,0.7454545454545455,0.2916666666666667
62,6,3.3333333333333335,32,1.9375,0.7804878048780488,0.5
63,9,3.2222222222222223,41,1.9024390243902438,0.4897959183673469,0.0
64,23,3.347826086956522,55,2.0,0.7454545454545455,0.3333333333333333
65,14,3.142857142857143,49,1.9183673469387754,0.8909090909090909,0.4230769230769231
66,21,3.4761904761904763,55,2.0,0.8909090909090909,0.4
67,10,2.8,41,1.9024390243902438,0.7454545454545455,0.19230769230769232
68,10,3.6,41,2.024390243902439,0.64,0.05263157894736842
69,16,3.25,50,1.96,0.82,0.5294117647058824
70,14,3.142857142857143,49,1.9183673469387754,0.8,0.30434782608695654
71,17,3.3529411764705883,50,1.96,0.8,0.24
72,11,3.1818181818181817,41,1.8780487804878048,0.6545454545454545,0.12
73,2,2.0,24,1.9166666666666667,0.5853658536585366,0.18181818181818182
74,6,3.3333333333333335,32,1.9375,0.75,0.14285714285714285
75,13,3.4615384615384617,49,1.9183673469387754,0.6530612244897959,0.35714285714285715
76,12,3.3333333333333335,41,2.024390243902439,0.6363636363636364,0.041666666666666664
77,22,3.272727272727273,55,2.0,0.7454545454545455,0.4166666666666667
78,5,3.0,33,1.8484848484848484,0.6,0.125
79,9,3.2222222222222223,41,1.9024390243902438,0.8048780487804879,0.16666666666666666
80,17,3.3529411764705883,50,1.96,0.82,0.4444444444444444
81,5,3.0,33,1.8484848484848484,0.66,0.15789473684210525
82,15,3.2666666666666666,49,1.9183673469387754,0.673469387755102,0.17647058823529413
83,16,3.5,46,2.0652173913043477,0.7272727272727273,0.2916666666666667
84,15,3.4,50,1.96,0.7454545454545455,0.47619047619047616
85,15,3.4,50,1.96,1.0,0.875
86,21,3.380952380952381,55,2.0,0.9090909090909091,0.7142857142857143
87,18,3.111111111111111,50,1.96,0.9090909090909091,0.5
88,8,3.0,41,1.9024390243902438,0.82,0.3684210526315789
89,16,3.5,46,2.0652173913043477,0.5818181818181818,0.043478260869565216
90,19,3.526315789473684,55,2.0,0.8363636363636363,0.75
91,22,3.272727272727273,55,2.0,1.0,0.64
92,9,3.4444444444444446,41,1.8780487804878048,0.7454545454545455,0.2916666666666667
93,6,3.3333333333333335,32,1.9375,0.7804878048780488,0.5
94,9,3.2222222222222223,41,1.9024390243902438,0.4897959183673469,0.0
95,23,3.347826086956522,55,2.0,0.7454545454545455,0.3333333333333333
96,14,3.142857142857143,49,1.9183673469387754,0.8909090909090909,0.4230769230769231
97,21,3.4761904761904763,55,2.0,0.8909090909090909,0.4
98,10,2.8,41,1.9024390243902438,0.7454545454545455,0.19230769230769232
99,10,3.6,41,2.024390243902439,0.64,0.05263157894736842
100,16,3.25,50,1.96,0.82,0.5294117647058824
101,14,3.142857142857143,49,1.9183673469387754,0.8,0.30434782608695654
102,17,3.3529411764705883,50,1.96,0.8,0.24
103,11,3.1818181818181817,41,1.8780487804878048,0.6545454545454545,0.12
104,2,2.0,24,1.9166666666666667,0.5853658536585366,0.18181818181818182
105,6,3.3333333333333335,32,1.9375,0.75,0.14285714285714285
106,13,3.4615384615384617,49,1.9183673469387754,0.6530612244897959,0.35714285714285715
107,12,3.3333333333333335,41,2.024390243902439,0.6363636363636364,0.041666666666666664
