t,active_size,active_centroid_depth,active_max_depth,active_p95_depth,detector_count,detector_ge_count,active_jaccard_prev
129,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
130,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
131,300,20.56,39,37.0,7,76,0.2805907172995781
132,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
133,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
134,300,20.56,39,37.0,7,76,0.2805907172995781
135,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
136,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
137,300,20.56,39,37.0,7,76,0.2805907172995781
138,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
139,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
140,300,20.56,39,37.0,7,76,0.2805907172995781
141,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
142,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
143,300,20.56,39,37.0,7,76,0.2805907172995781
144,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
145,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
146,300,20.56,39,37.0,7,76,0.2805907172995781
147,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
148,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
149,300,20.56,39,37.0,7,76,0.2805907172995781
150,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
151,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
152,300,20.56,39,37.0,7,76,0.2805907172995781
153,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
154,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
155,300,20.56,39,37.0,7,76,0.2805907172995781
156,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
157,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
158,300,20.56,39,37.0,7,76,0.2805907172995781
159,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
160,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
161,300,20.56,39,37.0,7,76,0.2805907172995781
162,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
163,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
164,300,20.56,39,37.0,7,76,0.2805907172995781
165,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
166,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
167,300,20.56,39,37.0,7,76,0.2805907172995781
168,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
169,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
170,300,20.56,39,37.0,7,76,0.2805907172995781
171,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
172,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
173,300,20.56,39,37.0,7,76,0.2805907172995781
174,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
175,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
176,300,20.56,39,37.0,7,76,0.2805907172995781
177,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
178,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
179,300,20.56,39,37.0,7,76,0.2805907172995781
180,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
181,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
182,300,20.56,39,37.0,7,76,0.2805907172995781
183,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
184,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
185,300,20.56,39,37.0,7,76,0.2805907172995781
186,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
187,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
188,300,20.56,39,37.0,7,76,0.2805907172995781
189,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
190,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
191,300,20.56,39,37.0,7,76,0.2805907172995781
192,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
193,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
194,300,20.56,39,37.0,7,76,0.2805907172995781
195,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
196,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
197,300,20.56,39,37.0,7,76,0.2805907172995781
198,341,20.255131964809383,39,37.0,12,86,0.35232067510548526
199,307,20.061889250814332,39,36.0,11,74,0.3670886075949367
200,300,20.56,39,37.0,7,76,0.2805907172995781
