t,active_size,active_centroid_depth,active_max_depth,active_p95_depth,detector_count,detector_ge_count,active_jaccard_prev
80,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
81,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
82,24,4.25,8,7.0,0,0,0.3333333333333333
83,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
84,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
85,24,4.25,8,7.0,0,0,0.3333333333333333
86,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
87,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
88,24,4.25,8,7.0,0,0,0.3333333333333333
89,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
90,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
91,24,4.25,8,7.0,0,0,0.3333333333333333
92,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
93,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
94,24,4.25,8,7.0,0,0,0.3333333333333333
95,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
96,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
97,24,4.25,8,7.0,0,0,0.3333333333333333
98,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
99,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
100,24,4.25,8,7.0,0,0,0.3333333333333333
101,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
102,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
103,24,4.25,8,7.0,0,0,0.3333333333333333
104,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
