t,active_size,active_centroid_depth,active_max_depth,active_p95_depth,detector_count,detector_ge_count,active_jaccard_prev
0,6,2.0,2,2.0,0,0,
1,9,2.111111111111111,3,2.5999999999999996,0,0,0.6666666666666666
2,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
3,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
4,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
5,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
6,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
7,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
8,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
9,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
10,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
11,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
12,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
13,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
14,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
15,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
16,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
17,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
18,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
19,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
20,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
21,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
22,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
23,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
24,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
25,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
26,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
27,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
28,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
29,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
30,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
31,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
32,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
33,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
34,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
35,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
36,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
37,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
38,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
39,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
40,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
41,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
42,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
43,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
44,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
45,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
46,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
47,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
48,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
49,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
50,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
51,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
52,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
53,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
54,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
55,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
56,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
57,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
58,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
59,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
60,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
61,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
62,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
63,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
64,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
65,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
66,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
67,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
68,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
69,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
70,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
71,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
72,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
73,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
74,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
75,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
76,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
77,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
78,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
79,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
80,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
81,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
82,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
83,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
84,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
85,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
86,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
87,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
88,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
89,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
90,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
91,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
92,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
93,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
94,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
95,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
96,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
97,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
98,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
99,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
100,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
101,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
102,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
103,9,2.111111111111111,3,2.5999999999999996,0,0,1.0
