t,active_size,active_centroid_depth,active_max_depth,active_p95_depth,detector_count,detector_ge_count,active_jaccard_prev
56,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
57,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
58,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
59,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
60,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
61,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
62,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
63,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
64,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
65,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
66,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
67,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
68,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
69,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
70,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
71,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
72,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
73,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
74,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
75,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
76,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
77,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
78,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
79,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
80,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
81,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
82,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
83,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
84,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
85,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
86,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
87,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
88,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
89,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
90,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
91,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
92,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
93,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
94,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
95,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
96,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
97,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
98,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
99,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
100,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
101,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
102,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
103,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
104,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
105,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
106,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
107,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
108,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
109,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
110,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
111,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
112,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
113,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
114,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
115,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
116,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
117,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
118,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
119,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
120,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
121,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
122,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
123,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
124,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
125,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
126,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
127,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
128,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
129,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
130,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
131,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
132,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
133,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
134,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
135,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
136,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
137,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
138,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
139,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
140,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
141,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
142,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
143,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
144,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
145,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
146,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
147,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
148,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
149,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
150,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
151,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
