t,active_size,active_centroid_depth,active_max_depth,active_p95_depth,detector_count,detector_ge_count,active_jaccard_prev
35,22,3.409090909090909,6,5.0,0,0,0.391304347826087
36,6,2.8333333333333335,4,4.0,0,0,0.12
37,9,3.7777777777777777,6,5.6,0,0,0.0
38,8,3.0,5,4.6499999999999995,0,0,0.0
39,19,3.526315789473684,6,5.099999999999998,0,0,0.2857142857142857
40,23,3.347826086956522,6,5.0,0,0,0.6153846153846154
41,9,3.4444444444444446,5,4.6,0,0,0.28
42,1,2.0,2,2.0,0,0,0.0
43,7,3.142857142857143,5,4.699999999999999,0,0,0.0
44,10,3.6,6,5.549999999999999,0,0,0.0
45,3,2.0,2,2.0,0,0,0.08333333333333333
46,11,3.1818181818181817,5,4.5,0,0,0.07692307692307693
47,22,3.409090909090909,6,5.0,0,0,0.32
48,2,2.0,2,2.0,0,0,0.043478260869565216
49,23,3.347826086956522,6,5.0,0,0,0.08695652173913043
50,7,3.142857142857143,5,4.699999999999999,0,0,0.30434782608695654
51,15,3.2666666666666666,5,4.299999999999999,0,0,0.375
52,6,3.3333333333333335,5,4.75,0,0,0.3125
53,10,2.8,4,4.0,0,0,0.0
54,18,3.2777777777777777,6,5.149999999999999,0,0,0.2727272727272727
55,10,2.8,4,4.0,0,0,0.3333333333333333
56,7,3.142857142857143,5,4.699999999999999,0,0,0.0
57,15,3.066666666666667,5,4.299999999999999,0,0,0.375
58,12,2.9166666666666665,4,4.0,0,0,0.42105263157894735
59,11,2.727272727272727,4,4.0,0,0,0.6428571428571429
60,6,2.8333333333333335,4,4.0,0,0,0.3076923076923077
61,15,3.4,6,5.299999999999999,0,0,0.23529411764705882
62,10,3.1,4,4.0,0,0,0.19047619047619047
63,20,3.45,6,5.050000000000001,0,0,0.2
64,13,3.0,5,4.399999999999999,0,0,0.5
65,22,3.272727272727273,6,5.0,0,0,0.34615384615384615
66,14,3.357142857142857,5,4.35,0,0,0.38461538461538464
67,22,3.409090909090909,6,5.0,0,0,0.5
68,21,3.3333333333333335,6,5.0,0,0,0.7916666666666666
69,16,3.5,6,5.25,0,0,0.6086956521739131
70,11,3.0,4,4.0,0,0,0.125
71,15,3.4,6,5.299999999999999,0,0,0.18181818181818182
72,21,3.380952380952381,6,5.0,0,0,0.7142857142857143
73,23,3.217391304347826,6,5.0,0,0,0.6923076923076923
74,11,2.727272727272727,4,4.0,0,0,0.36
75,4,2.0,2,2.0,0,0,0.25
76,21,3.3333333333333335,6,5.0,0,0,0.041666666666666664
77,9,3.2222222222222223,4,4.0,0,0,0.25
78,14,3.357142857142857,5,4.35,0,0,0.5333333333333333
79,22,3.272727272727273,6,5.0,0,0,0.44
80,15,3.4,6,5.299999999999999,0,0,0.4230769230769231
81,17,3.411764705882353,6,5.199999999999999,0,0,0.45454545454545453
82,15,3.4,6,5.299999999999999,0,0,0.5238095238095238
83,10,2.8,4,4.0,0,0,0.25
84,18,3.111111111111111,6,5.149999999999999,0,0,0.47368421052631576
85,10,3.3,5,4.549999999999999,0,0,0.12
86,8,3.0,5,4.6499999999999995,0,0,0.5
87,17,3.411764705882353,6,5.199999999999999,0,0,0.47058823529411764
88,11,3.4545454545454546,6,5.5,0,0,0.5555555555555556
89,12,3.0833333333333335,5,4.449999999999999,0,0,0.09523809523809523
90,17,3.176470588235294,6,5.199999999999999,0,0,0.11538461538461539
91,22,3.409090909090909,6,5.0,0,0,0.625
92,21,3.4761904761904763,6,5.0,0,0,0.9545454545454546
93,16,3.4375,6,5.25,0,0,0.6818181818181818
94,10,3.1,4,4.0,0,0,0.4444444444444444
95,11,3.0,4,4.0,0,0,0.75
96,16,3.0,5,4.25,0,0,0.42105263157894735
97,16,3.3125,6,5.25,0,0,0.18518518518518517
98,14,3.5,6,5.35,0,0,0.875
99,17,2.9411764705882355,5,4.199999999999999,0,0,0.14814814814814814
100,10,2.8,4,4.0,0,0,0.5882352941176471
101,11,3.1818181818181817,5,4.5,0,0,0.16666666666666666
102,5,3.0,4,4.0,0,0,0.45454545454545453
103,9,3.2222222222222223,4,4.0,0,0,0.16666666666666666
104,13,3.230769230769231,6,5.399999999999999,0,0,0.1
105,17,3.176470588235294,6,5.199999999999999,0,0,0.5
106,20,3.4,6,5.050000000000001,0,0,0.6818181818181818
