t,active_size,active_centroid_depth,pocket_size,pocket_centroid_depth,jaccard_prev,active_jaccard_prev
44,93,6.709677419354839,233,5.085836909871245,0.9656652360515021,0.37404580152671757
45,101,6.237623762376238,233,5.085836909871245,1.0,0.375886524822695
46,90,6.866666666666666,230,5.065217391304348,0.9871244635193133,0.37410071942446044
47,80,6.475,233,5.085836909871245,0.9871244635193133,0.3178294573643411
48,102,6.7254901960784315,233,5.085836909871245,1.0,0.3582089552238806
49,93,6.709677419354839,233,5.085836909871245,1.0,0.4338235294117647
50,89,6.651685393258427,233,5.085836909871245,1.0,0.3
51,99,6.545454545454546,233,5.085836909871245,1.0,0.38235294117647056
52,77,6.961038961038961,233,5.085836909871245,1.0,0.3233082706766917
53,92,6.391304347826087,230,5.065217391304348,0.9871244635193133,0.3
54,96,6.197916666666667,233,5.085836909871245,0.9871244635193133,0.3722627737226277
55,85,6.7176470588235295,233,5.085836909871245,1.0,0.3712121212121212
56,82,6.524390243902439,233,5.085836909871245,1.0,0.2556390977443609
57,74,7.013513513513513,233,5.085836909871245,1.0,0.3448275862068966
58,85,6.5058823529411764,233,5.085836909871245,1.0,0.28225806451612906
59,99,6.1313131313131315,233,5.085836909871245,1.0,0.3333333333333333
60,88,6.2272727272727275,233,5.085836909871245,1.0,0.3851851851851852
61,91,6.747252747252747,233,5.085836909871245,1.0,0.32592592592592595
62,104,6.134615384615385,233,5.085836909871245,1.0,0.41304347826086957
63,95,6.7894736842105265,233,5.085836909871245,1.0,0.3724137931034483
64,83,6.72289156626506,233,5.085836909871245,1.0,0.3283582089552239
65,105,6.352380952380952,233,5.085836909871245,1.0,0.3722627737226277
66,82,6.512195121951219,233,5.085836909871245,1.0,0.34532374100719426
67,81,6.62962962962963,226,4.960176991150442,0.9699570815450643,0.3360655737704918
68,90,6.144444444444445,233,5.085836909871245,0.9699570815450643,0.29545454545454547
69,98,6.816326530612245,230,5.065217391304348,0.9871244635193133,0.3925925925925926
70,81,6.592592592592593,230,5.065217391304348,1.0,0.3358208955223881
71,88,6.443181818181818,233,5.085836909871245,0.9871244635193133,0.352
72,87,6.448275862068965,233,5.085836909871245,1.0,0.30597014925373134
73,83,6.650602409638554,233,5.085836909871245,1.0,0.3178294573643411
74,89,6.707865168539326,233,5.085836909871245,1.0,0.3870967741935484
75,92,6.423913043478261,233,5.085836909871245,1.0,0.33088235294117646
76,86,6.430232558139535,227,5.0,0.9742489270386266,0.2898550724637681
77,72,7.347222222222222,233,5.085836909871245,0.9742489270386266,0.31666666666666665
78,98,6.826530612244898,230,5.065217391304348,0.9871244635193133,0.2878787878787879
79,83,5.819277108433735,226,4.969026548672566,0.9570815450643777,0.3115942028985507
80,67,6.522388059701493,227,5.0,0.944206008583691,0.29310344827586204
81,93,6.817204301075269,230,5.065217391304348,0.9698275862068966,0.3008130081300813
82,95,6.926315789473684,233,5.085836909871245,0.9871244635193133,0.46875
83,91,6.593406593406593,233,5.085836909871245,1.0,0.488
84,85,6.8352941176470585,233,5.085836909871245,1.0,0.3233082706766917
85,87,6.712643678160919,230,5.065217391304348,0.9871244635193133,0.3333333333333333
86,93,6.602150537634409,233,5.085836909871245,0.9871244635193133,0.37404580152671757
87,91,6.461538461538462,233,5.085836909871245,1.0,0.3939393939393939
88,82,6.463414634146342,233,5.085836909871245,1.0,0.3007518796992481
89,65,7.061538461538461,233,5.085836909871245,1.0,0.2564102564102564
