t,active_size,active_centroid_depth,active_max_depth,active_p95_depth,detector_count,detector_ge_count,active_jaccard_prev
0,8,2.0,2,2.0,0,0,
1,13,2.6923076923076925,3,3.0,0,0,0.23529411764705882
2,18,3.111111111111111,4,4.0,0,0,0.24
3,26,3.4615384615384617,5,5.0,0,0,0.2222222222222222
4,32,4.0,6,6.0,0,0,0.3488372093023256
5,33,4.545454545454546,7,7.0,0,0,0.25
6,38,4.578947368421052,8,8.0,0,0,0.22413793103448276
7,49,5.408163265306122,9,9.0,0,0,0.29850746268656714
8,47,5.957446808510638,10,10.0,0,0,0.2631578947368421
9,53,6.056603773584905,11,11.0,0,0,0.21951219512195122
10,62,6.5,12,11.899999999999991,0,0,0.3372093023255814
11,59,7.186440677966102,13,13.0,0,0,0.31521739130434784
12,60,6.85,14,12.099999999999994,0,0,0.25263157894736843
13,72,7.513888888888889,15,13.900000000000006,0,0,0.3333333333333333
14,63,7.650793650793651,16,13.899999999999999,0,0,0.35
15,65,7.507692307692308,17,15.0,0,0,0.26732673267326734
16,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
17,64,7.796875,17,14.0,0,0,0.3564356435643564
18,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
19,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
20,64,7.796875,17,14.0,0,0,0.3564356435643564
21,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
22,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
23,64,7.796875,17,14.0,0,0,0.3564356435643564
24,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
25,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
26,64,7.796875,17,14.0,0,0,0.3564356435643564
27,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
28,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
29,64,7.796875,17,14.0,0,0,0.3564356435643564
30,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
31,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
32,64,7.796875,17,14.0,0,0,0.3564356435643564
33,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
34,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
35,64,7.796875,17,14.0,0,0,0.3564356435643564
36,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
37,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
38,64,7.796875,17,14.0,0,0,0.3564356435643564
39,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
40,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
41,64,7.796875,17,14.0,0,0,0.3564356435643564
42,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
43,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
44,64,7.796875,17,14.0,0,0,0.3564356435643564
45,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
46,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
47,64,7.796875,17,14.0,0,0,0.3564356435643564
48,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
49,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
50,64,7.796875,17,14.0,0,0,0.3564356435643564
51,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
52,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
53,64,7.796875,17,14.0,0,0,0.3564356435643564
54,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
55,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
56,64,7.796875,17,14.0,0,0,0.3564356435643564
57,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
58,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
59,64,7.796875,17,14.0,0,0,0.3564356435643564
60,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
61,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
62,64,7.796875,17,14.0,0,0,0.3564356435643564
63,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
64,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
65,64,7.796875,17,14.0,0,0,0.3564356435643564
66,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
67,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
68,64,7.796875,17,14.0,0,0,0.3564356435643564
69,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
70,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
71,64,7.796875,17,14.0,0,0,0.3564356435643564
72,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
73,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
74,64,7.796875,17,14.0,0,0,0.3564356435643564
75,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
76,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
77,64,7.796875,17,14.0,0,0,0.3564356435643564
78,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
79,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
80,64,7.796875,17,14.0,0,0,0.3564356435643564
81,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
82,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
83,64,7.796875,17,14.0,0,0,0.3564356435643564
84,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
85,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
86,64,7.796875,17,14.0,0,0,0.3564356435643564
87,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
88,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
89,64,7.796875,17,14.0,0,0,0.3564356435643564
90,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
91,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
92,64,7.796875,17,14.0,0,0,0.3564356435643564
93,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
94,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
95,64,7.796875,17,14.0,0,0,0.3564356435643564
96,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
97,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
98,64,7.796875,17,14.0,0,0,0.3564356435643564
99,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
100,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
101,64,7.796875,17,14.0,0,0,0.3564356435643564
102,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
103,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
104,64,7.796875,17,14.0,0,0,0.3564356435643564
105,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
106,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
107,64,7.796875,17,14.0,0,0,0.3564356435643564
108,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
109,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
110,64,7.796875,17,14.0,0,0,0.3564356435643564
111,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
112,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
113,64,7.796875,17,14.0,0,0,0.3564356435643564
114,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
115,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
116,64,7.796875,17,14.0,0,0,0.3564356435643564
117,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
118,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
119,64,7.796875,17,14.0,0,0,0.3564356435643564
120,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
121,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
122,64,7.796875,17,14.0,0,0,0.3564356435643564
123,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
124,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
125,64,7.796875,17,14.0,0,0,0.3564356435643564
126,65,7.507692307692308,17,15.0,0,0,0.27722772277227725
127,73,7.63013698630137,16,15.0,0,0,0.36633663366336633
