t,active_size,active_centroid_depth,active_max_depth,active_p95_depth,detector_count,detector_ge_count,active_jaccard_prev
0,8,2.0,2,2.0,0,0,
1,11,2.6363636363636362,3,3.0,0,0,0.26666666666666666
2,16,3.125,4,4.0,0,0,0.22727272727272727
3,19,3.210526315789474,5,5.0,0,0,0.2962962962962963
4,22,3.772727272727273,6,6.0,0,0,0.28125
5,21,3.619047619047619,6,5.0,0,0,0.30303030303030304
6,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
7,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
8,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
9,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
10,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
11,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
12,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
13,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
14,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
15,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
16,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
17,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
18,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
19,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
20,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
21,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
22,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
23,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
24,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
25,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
26,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
27,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
28,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
29,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
30,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
31,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
32,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
33,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
34,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
35,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
36,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
37,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
38,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
39,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
40,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
41,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
42,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
43,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
44,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
45,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
46,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
47,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
48,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
49,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
50,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
51,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
52,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
53,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
54,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
55,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
56,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
57,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
58,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
59,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
60,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
61,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
62,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
63,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
64,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
65,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
66,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
67,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
68,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
69,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
70,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
71,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
72,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
73,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
74,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
75,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
76,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
77,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
78,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
79,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
80,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
81,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
82,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
83,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
84,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
85,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
86,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
87,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
88,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
89,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
90,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
91,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
92,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
93,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
94,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
95,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
96,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
97,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
98,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
99,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
100,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
101,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
102,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
103,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
104,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
105,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
106,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
107,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
108,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
109,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
110,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
111,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
112,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
113,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
114,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
115,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
116,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
117,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
118,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
119,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
120,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
121,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
122,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
123,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
124,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
125,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
126,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
127,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
128,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
129,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
130,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
131,21,3.619047619047619,6,5.0,0,0,0.29411764705882354
132,24,3.8333333333333335,7,6.0,0,0,0.3235294117647059
133,23,3.9130434782608696,7,6.0,0,0,0.38235294117647056
