t,active_size,active_centroid_depth,pocket_size,pocket_centroid_depth,jaccard_prev,active_jaccard_prev
41,93,23.440860215053764,312,14.782051282051283,1.0,1.0
42,93,23.440860215053764,312,14.782051282051283,1.0,1.0
43,93,23.440860215053764,312,14.782051282051283,1.0,1.0
44,93,23.440860215053764,312,14.782051282051283,1.0,1.0
45,93,23.440860215053764,312,14.782051282051283,1.0,1.0
46,93,23.440860215053764,312,14.782051282051283,1.0,1.0
47,93,23.440860215053764,312,14.782051282051283,1.0,1.0
48,93,23.440860215053764,312,14.782051282051283,1.0,1.0
49,93,23.440860215053764,312,14.782051282051283,1.0,1.0
50,93,23.440860215053764,312,14.782051282051283,1.0,1.0
51,93,23.440860215053764,312,14.782051282051283,1.0,1.0
52,93,23.440860215053764,312,14.782051282051283,1.0,1.0
53,93,23.440860215053764,312,14.782051282051283,1.0,1.0
54,93,23.440860215053764,312,14.782051282051283,1.0,1.0
55,93,23.440860215053764,312,14.782051282051283,1.0,1.0
56,93,23.440860215053764,312,14.782051282051283,1.0,1.0
57,93,23.440860215053764,312,14.782051282051283,1.0,1.0
58,93,23.440860215053764,312,14.782051282051283,1.0,1.0
59,93,23.440860215053764,312,14.782051282051283,1.0,1.0
60,93,23.440860215053764,312,14.782051282051283,1.0,1.0
61,93,23.440860215053764,312,14.782051282051283,1.0,1.0
62,93,23.440860215053764,312,14.782051282051283,1.0,1.0
63,93,23.440860215053764,312,14.782051282051283,1.0,1.0
64,93,23.440860215053764,312,14.782051282051283,1.0,1.0
65,93,23.440860215053764,312,14.782051282051283,1.0,1.0
66,93,23.440860215053764,312,14.782051282051283,1.0,1.0
67,93,23.440860215053764,312,14.782051282051283,1.0,1.0
68,93,23.440860215053764,312,14.782051282051283,1.0,1.0
69,93,23.440860215053764,312,14.782051282051283,1.0,1.0
70,93,23.440860215053764,312,14.782051282051283,1.0,1.0
71,93,23.440860215053764,312,14.782051282051283,1.0,1.0
72,93,23.440860215053764,312,14.782051282051283,1.0,1.0
73,93,23.440860215053764,312,14.782051282051283,1.0,1.0
74,93,23.440860215053764,312,14.782051282051283,1.0,1.0
75,93,23.440860215053764,312,14.782051282051283,1.0,1.0
76,93,23.440860215053764,312,14.782051282051283,1.0,1.0
77,93,23.440860215053764,312,14.782051282051283,1.0,1.0
78,93,23.440860215053764,312,14.782051282051283,1.0,1.0
79,93,23.440860215053764,312,14.782051282051283,1.0,1.0
80,93,23.440860215053764,312,14.782051282051283,1.0,1.0
81,93,23.440860215053764,312,14.782051282051283,1.0,1.0
82,93,23.440860215053764,312,14.782051282051283,1.0,1.0
83,93,23.440860215053764,312,14.782051282051283,1.0,1.0
84,93,23.440860215053764,312,14.782051282051283,1.0,1.0
85,93,23.440860215053764,312,14.782051282051283,1.0,1.0
86,93,23.440860215053764,312,14.782051282051283,1.0,1.0
87,93,23.440860215053764,312,14.782051282051283,1.0,1.0
88,93,23.440860215053764,312,14.782051282051283,1.0,1.0
89,93,23.440860215053764,312,14.782051282051283,1.0,1.0
90,93,23.440860215053764,312,14.782051282051283,1.0,1.0
91,93,23.440860215053764,312,14.782051282051283,1.0,1.0
92,93,23.440860215053764,312,14.782051282051283,1.0,1.0
93,93,23.440860215053764,312,14.782051282051283,1.0,1.0
94,93,23.440860215053764,312,14.782051282051283,1.0,1.0
95,93,23.440860215053764,312,14.782051282051283,1.0,1.0
96,93,23.440860215053764,312,14.782051282051283,1.0,1.0
97,93,23.440860215053764,312,14.782051282051283,1.0,1.0
98,93,23.440860215053764,312,14.782051282051283,1.0,1.0
99,93,23.440860215053764,312,14.782051282051283,1.0,1.0
100,93,23.440860215053764,312,14.782051282051283,1.0,1.0
